texto,y_true,y_pred,score_1,score_3,score_4,score_max
incompletitud registro admisión obligatorio estatus legal remisión preocupación particular especialmente dato disponible sugerir diferencia regional significativo marcado aumento notificación dato tiempo esperar alentador desear mejora similar indicador ejemplo medición restricción físico químico -potencialmente medido clave calidad atención salud mental- incluir protocolo papel informar él junto supervisión mensualmente informar él nivel nacional actualidad recopilación dato nacional operativo recopila 25 informe medida contención,3,3,-0.8149629027136387,0.49640467096345,-0.7242972440560388,0.49640467096345
similar anteriormente existir estándar acreditación personalizado sector específico cuidado persona mayor instalación cuidado paliativo caído desuso 2008 ministerio salud ejecutar programa ccss evaluar servicio atención primario incluido satisfacción paciente resultado público nivel establecimiento abandonar marco desempeño atención primario descrito anteriormente rectificado,3,3,-0.8924506144855029,0.6473104267125075,-0.7855212203322394,0.6473104267125075
análisis profundo volumen actividad sugerir diferencia gasto sanitario italia país europeo diferencia prestación servicio sanitario agudo sassi 2013 diferencia volumen servicio hospitalario parecer limitado país análisi apuntar claramente servicio comunitario cuidado largo duración preventivo infradesarrollado italia comparación país europeo mostrar figura 15 italia número bajo año vida sano 65 año 2011 año libre discapacidad mujer hombr comparación 95 año mujer hombre medio país ocde,3,3,-0.7707432515045695,0.5815303009845626,-0.8366642641903723,0.5815303009845626
política justo integrador materia educación atención infancio aepi contribuir sistema educativo equitativo guardería educación preescolar mitad niño 4 año asistir 2001 niño 6 año acceder educación preescolar preparar él curso educación básico gratuito voluntario niño 6 año cursar 98,4,4,-0.749974475353222,-1.0295649316154336,0.7244057132346685,0.7244057132346685
educación médico continuo cme desarrollo profesional continuo mecanismo conocido país ocde introducido forma evaluación profesional revisión par renovación licencia medido cme cpd revisión par evaluación profesional renovación licencia obligatorio diferir país variar cantidad obligatorio curso acreditado cme período tiempo sistema renovación licencia basado evaluación individual exhaustivo desempeño ejemplo año estándar formación especialidad médico parecer armonizado diverso especialidad estructura cme voluntaria diferir especialidad,3,4,-0.9382530410473291,-0.18307655891136831,0.03455379751800025,0.03455379751800025
estudiante preferir inscribir él curso compañero estudiant optar curso fácil mejorar calificación posibilidad aprobar opción inscripción conducir camino educación continuo calificación significativo resultar callejón salido estudiante rastreado opción impacto negativo fuerte producir seguimiento,4,4,-0.8182113370087883,-0.7259166215792022,0.4859552119673488,0.4859552119673488
sur europa república checa polonia 30 cuidador familiar prestar cuidado intensivo porcentaje españa 50 corea 60 cuidado aliviar riesgo pobreza expuesto persona mayor poner peligro adecuación futuro derecho jubilación cuidador mayoría suficientemente cubierto sistema pensión servicio asistencia sanitario particular aumentar ingreso medio 14 francia 179 suecia 172 país bajo 109 parte servicio atención persona mayor seguir representar pequeño gasto público,1,3,-0.18920270051400412,0.20717663051339283,-0.9832765538501417,0.20717663051339283
ejemplo ndhs 2006 promedio mortalidad infantil nepal pueblo indígena 55 muerte 1000 nacido vivo promedio nacional 598 viet nam mejorar término reducción tasa mortalidad infantil éxito reducir disparidad minoría étnico vulnerable población mayoritario dar disponibilidad información altamente variable información indicador país sur asia ejemplo nepal ofrecer vistazo situación aspecto mortalidad infantil base análisis posterior dato nacional indio mohindra labonte 2010 analizado información tendencia temporal encuesta nacional salud familio nfhs-1 1992-1993 nfhs-2 1998-1999 nfhs-3 2005-2006 bennett dahal 2008 nepal utilizar conjunto dato generado encuesta nacional demográfico salud 2006,3,3,-0.3807365033225221,0.29583844466739906,-0.890484470004704,0.29583844466739906
esfuerzo cambiar profesión liderazgo escolar seguir marco liderazgo escolar sistema formación docente desarrollo profesional provisión capacitación sistemático depender capacidad individual líder escolar acceder oportunidad capacitación universidad institución educación superior posicionada nexo creación conocimiento educación innovación crecimiento económico,4,4,-0.9942461679018189,-1.3014022105812815,1.1981806661533634,1.1981806661533634
tasa mortalidad cardiopatía isquémico malta seguir estar medio uir mostrado tendencia bajo relativamente constante cuarto muerte cardiopatía isquémico prematura ocurrir persona menor 75 año potencialmente prevenibl acción apropiado sistema atención médico política amplio afectar salud población consultar sección 51 demostrado mejora notable supervivencia melanomo maligno cáncer testicular tiroid próstata resultado cambiado cáncer páncrea estómago cerebro tipo específico leucemia agudo adulto muert cáncer pulmón mantenido estable encontrar bajo ue,3,3,-0.8002619342677906,0.7480826598954424,-0.9741254906541019,0.7480826598954424
exponer estudiante curso nivel universitario cultura universitario familiarizar preparar expectativa académico universidad 2001 15 estudiante secundario florida obtener crédito universitario año experiencia profesional egresado ​​de colegio técnico agropecuario obtener título ingenieroâ€ instituto formación profesional accesibl graduado programa secundario superior escuela formación profesional brindar vía importante educación terciario estudiant universitario estudiant fachhochschulir graduado escuela formación profesional,4,4,-1.251741645869819,-1.2180184134996264,1.332300969733919,1.332300969733919
centro constituir red extendido sistema atención primario ofrecer servicio maternidad cama cuidado intermedio evitar hospitalización acelerar alta temprano cirugía ambulatorio rehabilitación clínico especializado manejo dolor diagnóstico x- rayo cai realizar taller apoyar ebai local típico comparar discutir indicador desempeño ofrecer telemedicina visita domiciliario mantener enfoque atención preventivo 2015 cai establecer comisión local violencia doméstico mayoría 15 000 visita domiciliario promoción salud atención preventivo,3,3,-1.0159784720747917,0.6296308996991693,-0.6786809958264687,0.6296308996991693
basar él edad sexo nivel ingreso grupo riesgo función entorno persona vía hogar lugar trabajo zona residencial individuo seleccionado grupo individuo expuesto riesgo similar objeto programa preventivo ayudar él evitar riesgo detectar condición específico etapa temprano riesgo relacionado condición salud específico similar tipo riesgo lugar condición salud existir superposición cobertura programa estructurar nivel nacional,3,3,-0.28367498274835234,0.04234177663104535,-0.7116829853263391,0.04234177663104535
consultar tabla anexo 1 listar elemento encuesta incluir dimensión método construcción índice pobreza multidimensional ipm global alkire santos 2010 índice desarrollo humano ajustado desigualdad alkirar foster 2010 utilizado informe desarrollo humano 2010 pnud 2010 metodologir alkire-foster aplicado múltiple estudio nacional pobreza multidimensional mundo desarrollo alkire seth 2013 salazar diaz pinzon 2013 lista amplio indicador privación material disponible 2009 análisis tendencia basar él conjunto limitado indicador recopilar ola eu-silc,1,1,0.53328229556349,-0.6613000535553826,-0.7281211746867992,0.53328229556349
contrario apoyo correctivo migrant establecido cuyo requisito competencia básico excluir programa educativo mercado laboral incorporar él infraestructura integración sistemáticamente disponible necesitar diciembre 2017 agencia nacional educación finlandés publicar directriz curricular alfabetizar inmigrante adulto sistema educativo formación formar reforma amplio transferir responsabilidad alfabetización ministerio educación culturo,4,4,-1.0045749887180495,-0.8329677630859152,0.7361273117144959,0.7361273117144959
estudiante costarricense propenso pares país ocde llegar saltar él lección perder completo clase dato autoinformado pisar 39 estudiante 15 año informar perdido completo clase semana previo probar pís comparación 20 país ocde 38 estudiante costa rico escuela director considerar escasez material educativo ejemplo libro texto equipo informático material biblioteca laboratorio dificulto aprendizaje estudiant escuela proporción país participant pisa figurar 42,4,4,-1.0784358443342432,-0.8159445475669239,0.7789900083329839,0.7789900083329839
tomar iniciativa nacional base esfuerzo mejorar calidad escocia impulsar principalmente abajo caracterizar colaboración aprendizaje local pequeño ciclo innovación probar comunidad práctico tiempo escocia perseguir integración atención sanitario social tipo persona necesidad complejo ayudar informar esfuerzo mejorar calidad prioridad clave escocia hacer sistema información permitir comprensión claro iniciativa calidad mejorado salud población,3,3,-0.9378355447580422,0.22549969454570287,-0.35230208751831016,0.22549969454570287
ejemplo integración servicio país bajo contribuir reducir muerte abuso sustancia experiencia país bajo aportar idea enfoqu tratamiento consumo heroínar incluido opiáceo tratamiento metadonar recuadro 44 área interés adicción nicotín alcohol droga sedant tranquilizante,3,3,-0.7233644092015374,0.5863257711953167,-0.8716288391016176,0.5863257711953167
pobreza monetario ofrecer imagen recurso financiero necesario mantener miembro hogar nivel subsistenciar incompleto medir miembro hogar acceso bién servicio necesario argumentar anteriormente suficiente recurso financiero significar acceso estar garantizado deber él faltar servicio infraestructuro faltar información restricción administrativo discriminación razón tiempo acceso bién servicio estar garantizado necesidad recurso financiero nivel hogar ejemplo bien servicio disponible forma gratuito gratuito ejemplo parcialmente subvencionado,1,1,0.20509623842239266,-0.5443038919858513,-0.5544922633398348,0.20509623842239266
mayoría necesidad médico satisfecho atribuir atención costoso lista esperar barrera geográfico representar relativamente pequeño disparidad atención especializado servicio diagnóstico prueba médico básico relacionado medido alfabetización salud rico afectar tasa utilización servicio preventivo detección copago tarifo plano limitar acceso principalmente atención ambulatorio especializado persona bajo ingreso servicio bajo calidad larga lista esperar particularmente región sur llevar ciudadano acudir salud privado raro capacidad pago servicio asociado positivamente nivel socioeconómico mayoría región implementado aumentado nivel copago producto farmacéutico región implementado tarifa usuario inadecuado servicio emergencio,3,3,-0.8127720148137596,0.7583308080582004,-0.9817019628961031,0.7583308080582004
revisar política retribución promoción jubilación profesorado favorecer circulación profesional escuela trabajo garantizar centro sectorial formación práctico financieramente sostenible mejorar accesibilidad centro sistema ayuda estudiant cobrar coste manutención fácilmente accesible estudiante reúnar requisito estar publicitado recurso web asesoramiento escuela mejorar oportunidad estudiant formación profesional ciclo secundario aprovechar plenamente vía acceso educación terciario esfuerzo centrado elevar calidad enseñanza general puesto disposición estudiant formación profesional ciclo,4,4,-1.081104290169704,-1.0490644886643656,1.0344331452471205,1.0344331452471205
disminución constante porcentaje estudiant afirmar alto nivel satisfacción vido proporción bajo niña comparación niño año administración encuesta excepción 2006 tendencia notable surgir análisis dato asociación fuerte apoyo social particularmente apoyo familiar alto satisfacción vido hallazgo subrayar papel fundamental desempeñar relación positivo red social sólido contribuir mejorar bienestar psicológico estudiant morrison peterson 2016 págs,4,4,-0.4090715241982937,-0.4901586170024774,-0.10013738641610631,-0.10013738641610631
vinculación requisito emc dpc renovación licencia profesional médico punto fuerte australia reino unido líder ocde enfoque deber ensayar él país ocde ayudar personal sanitario prestar atención alto calidad carrera médico dinamarca suecia ejemplo participación externo regulación conocimiento competencia profesional sanitario deliberadamente ligero ocde 2013a 2013b,3,3,-1.1559564801468385,0.22479981522771122,-0.1839533846605676,0.22479981522771122
estudio cepal unicef entender niñez población 0 17 año especial preocupación niñez adolescencia responder sobrerrepresentación pobre dependencia faltar autonomía seno familia particular vulnerabilidad frente consecuencia pobrezar desigualdad medición pobreza niño reconocer característica específico adoptar hogar persona unidad análisis mundial infancia 2005 niño vivir pobreza experimentar privación recurso material espiritual emocional necesario sobrevivir desarrollar él prosperar impedir disfrutar derecho alcanzar pleno potencial participar plenamente miembro igual sociedad unicef 2005 p 18,1,1,0.8307796248809259,-1.005560955977954,-0.657810156443716,0.8307796248809259
segmento objetivo prioritario política público década análisis población riesgo interés brindar marco comparar característica población pobre población general grupo deber objeto política gubernamental proactiva sección presentar discusión principal característica población pobre pobre,1,1,0.044251986932768106,-0.3257179084806878,-0.6389818847163076,0.044251986932768106
realizar evaluación recomendación dominio sistema salud papel acreditación estándar voz paciente capacitación profesional dominio prioridad deber gal buscar aumentar responsabilidad brindar calidad mejorar calidad tratar establecer palanca concreta cambio positivo sistema informe evalúa modelo gobernanzar institución política vigente asegurar monitorear mejorar calidad atención médico gales,3,3,-1.1041093098435968,0.32954625386050085,-0.31622594466139675,0.32954625386050085
sustitución asistencia público asistencia profesional financiado empresario asistencia privado importante copago reducir coste municipio elección usuario limitado sistema público ampliar coste limitado finanza público sistema generar incentivo desplazamiento coste actividad financiada canal decisión subóptima prestación asistencia desigualdad acceso grupo socioeconómico cobertura recurso financiero región distinto oferta asistencia sanitario,3,3,-0.6714575364231631,0.2594569661483149,-0.5895449338166548,0.2594569661483149
país distinto medido riesgo inherente mortalidad materno muerte mujer embarazo partir semana posterior parto indicador importante salud mujer nación unidas establecer meta odm reducir tasa mortalidad materno mmr cuarta parte 1990 2015 lograr acceso universal salud reproductivo 2015 mostrar claramente diferencia rico pobre rural urbano mayoría muerte ocurrir entorno escaso recurso mayoría prevenibl oms 2011a,3,3,-0.500114788773369,0.396189551833806,-0.8805571475450407,0.396189551833806
política práctico evaluación permanecer etapa incipiente especialmente comparar mayoría país ocde economía emergente américo latina brecho significativo escasez dato nacional resultado aprendizaje estudiant dificultar diseño política efectivo aumentar rendimiento evaluar impacto reforma particular plan estudio importante necesidad reforzar capacidad nacional utilizar información seguimiento evaluación fin formulación política,4,4,-0.5842871755520185,-0.6815018025070336,0.24812781938421236,0.24812781938421236
ampliación unión europea 25 país 2004 27 país 2007 problema significado mediano vuelto apremiante línea pobrezar ingreso relativo basado 50 ingreso medio inevitablemente dificultad reflejar diversidad figurar 3 ilustrar problema mostrar ejemplo 10 país rico línea pobreza alto ingreso medio 10 país pobre,1,1,0.6222971340663609,-0.6498357194492586,-0.837610791001836,0.6222971340663609
introducción estratégico tic apoyar sector salud complejo requerir planificación cuidadoso colaboración multisectorial estrategia esalud eficaz presentar contexto estratégico introducción esalud componente esalud necesario cumplir objetivo nacional esalud desarrollar estrategia esalud sólido fundamental reconocer esalud representar esfuerzo colaboración sector salud tecnologir información telecomunicación requerir participación activo sector público privado indicador propuesto medido porcentaje país estrategia esalud meta 100 país 2020,3,3,-0.7739384805332568,0.06487440801283087,-0.31829481177616975,0.06487440801283087
incluir costo directo servicio pérdido productividad trabajo reducción calidad vida coste malo salud mental empresa 1000 libros esterlina empleado año 26 000 millón libros esterlina economía reino unido centro salud mental 2010 período anterior 2011 entender autoridad comisionant fideicomiso atención primario dependiente autoridad estratégico salud,3,3,-0.9472090071555705,0.8405122030231605,-0.9549322547083638,0.8405122030231605
factor incluir edad madre residencia urbanarural característica clave niño sexo orden nacimiento duración intervalo nacimiento política salud enfocar reducir desigualdad propuesta fondo naciones unidas infancia unicef parecer probabilidad generar retorno inversión realizar país evitar muerte infantil materna política enfocado mejorar nivel general salud mortalidad prestar atención papel desigualdad importante invertir nivel mundial salud materno adolescente infantil every woman every child 2015 fundamental esfuerzo dirijan niño económicamente vulnerable familia,3,3,-0.41760103063612897,0.1520056485364503,-0.7270687923965551,0.1520056485364503
contrario brecha género asia central meridional asia oriental sudoriental menor tasa suicidar significativamente alto mujer región mundo suicidar principal causa muerte hombre mujer 15 29 año,3,3,-0.5571438193855467,0.011580094851508987,-0.46147150208318344,0.011580094851508987
50 encuestado rumano frente 19 conjunto país ue afirmar tener sensación pago extra regalar recibir atención sanitario cambio 28 pago informal regalar recibir atención quinta encuestado rumanía 19 pedido acudir consulta privado médico atendido hospital público producido tendencia desfavorable aumento tasa mortalidad causa común muerte enfermedad cardiovascular cáncer pulmón mama colorrectal aumento número caso vihsido descenso tasa inmunización,3,3,-0.8184460038256804,0.8503809046306156,-1.0534728958535,0.8503809046306156
análisis estudio cohortes británico bynner parsons 2006 encontrar persona consciente debilidad habilidad básico tender interesar él mejorarla línea estudio estudiant educación superior fe sigla inglés basic skill agency 1997 encontrar barrera importante aceptar apoyo habilidad básico persona saber habilidad básico esencial finalización exitoso curso contrario problema lectoescritura aritmético reacio admitir él,4,4,-0.6794763143195587,-0.7538004095802983,0.3916913119723221,0.3916913119723221
dar rápido evolución necesidad sanitario población limitación fiscal méxico deber desarrollar atención primario especialidad médico diferenciado valer pena invertir esfuerzo serio desarrollar visión nacional atención primario contrarrestar idea erróneo atención primario simplemente atención sanitario pobre marginado hora definir especialidad atención primario tarea importante distinguir cohorte actual médico trabajar generalista comunitario formación posgrado especializado importante futuro especialista atención primario distinción inequívocamente evidente paciente profesional sanitario basar él conocimiento competencia función responsabilidad ampliado,3,3,-0.9231190252231591,0.5484185978257753,-0.6887981763990045,0.5484185978257753
programa iniciativo objetivo fortalecer trabajo seguridad paciente nhs red 15 colaborador seguridad paciente campaña regístrese seguridad ramar investigación seguridad atención médico programa específico trabajo seguridad marchar nhs inglés incluido iniciativa úlcera presión resistencia antimicrobiano salud mental etc acompañar dirección indicador desempeño establecer serie indicador desempeño destinado mejorar salud desempeño fideicomiso atención social,3,3,-0.9157263997646508,0.8658186903359423,-0.9923186494982879,0.8658186903359423
equipo revisión ocde impresionado compromiso profesional docente escuela visitar parte interesado informar suficiente recurso garantizar docente recibir apoyo capacitación necesario contexto cambiar rápidamente escuela grupo creciente cambiant estudiant origen inmigrante preparado abordar necesidad población diverso suponer contratación estudiant magisterio origen inmigrante cualificación formal profesor cualificación profesor extranjero brindar oportunidad plan beca obtener cualificación formal noruego,4,4,-1.1004515620368067,-1.0055366690154395,0.9888510707628579,0.9888510707628579
estudio analizar costo sistema autor especular creer intervención ahorrar dinero general costo incremental año vida ajustado calidad ganado pib 64 097 atención domiciliario unidad accident cerebrovascular autor concluir perspectiva costo importante evaluar servicio accident cerebrovascular mejor resultado salud unidad accidente cerebrovascular venir costo actualmente umbral habitual aceptar tecnología inglaterra resultado particularmente probable surjar sistema atención hospitalario social brindado agencia separado inglaterra gal servicio salud multar gobierno local tarifa diario demora alto causado falla atención social local modelo alternativo alentar hospital local servicio atención social trabajar colaboración solicitud subvención especial mejorar servicio comunitario,3,3,-0.90175953344484,0.5927150829861236,-0.7403588155149006,0.5927150829861236
educación consistiero impartir conocimiento contenido desarrollo evaluación pedagogía consistirir establecer mejor método promover memorización comprensión conocimiento concepto pedagogía centrado disciplina cubrir profesor escuela sistema querer desarrollar alumno producido cambio concertado pedagogía desarrollar competencia personal social alto nivel impulsado factor lugar sociedad industria basado tecnología digital exigir persona gestionir utilizar conjunto complejo información aumentar valor habilidades social tercer lugar cambio social aumentado complejidad opción tarea enfrentar joven transición adolescencia edad adulto sector opuesto intensificación evaluación estandarizado capacidad cognitiva,4,4,-0.8606124155305717,-0.9525279669808061,0.7388800304903038,0.7388800304903038
financiación corto plazo crear brecha expectativa capacidad prestación impedir proceso empoderamiento plazo comunidad recuadro 41 proyecto proporcionar 18 millón dólares 400 consejo desarrollo local creado gestionar necesidad desarrollo comunidad ajustado plazo desembolsar fondo proyecto norma burocrático impedir consejo convirtierar estructura participativo sólida ver reducido actuar mecanismo transmisión fondo controlado banco dar variación característica distinto frágil esencial donant gestor programa realizar análisis exhaustivo detallado contexto local nacional concreto pretender implantar programa,1,3,-0.4418144724473619,-0.24978850291607843,-0.2884119235096156,-0.24978850291607843
orientación mejorar llevar él cabo sector sistema educativo responsable político lituano deber centrar él aumentar demanda atención comunidad rural participación eapi bajo desventaja social educativo pronunciado calidad educación atención seguir estándar internacional control garantir calidad inadecuado requerir mejora,4,4,-0.8055950796961551,-0.4016941727810498,0.15397206661922358,0.15397206661922358
estudiante generalmente ingresar nivel 14 16 año programa generalmente terminar 12 13 año comienzo escuela primario programa clasificado nivel denominar él escuela secundario etapa grado superior escuela secundario superior escuela secundario superior educación secundario inferior superior incluir programa oportunidad programa alfabetización educación adulto educación continuo,4,4,-1.0812741476653165,-1.0518445708977406,1.0442341134149764,1.0442341134149764
ejemplo 4 21 región italiano índice pobrezar superponer valor nacional diferencia estadístico estimación región valor nacional confirmar nivel confianza 5 proveedor dato marcar útil estimación alto error muestreo utilizar criterio simple número hogar muestreado celdo respectivo definir umbral confiabilidad basado ​​en coeficiente variación error estándar evaluación calidad publicar forma rutinario dato regional investigador producir fácilmente dicho información archivo microdato cálculo error muestreir variación diseño muestreir desafortunadamente información detallado estructura muestreo raro disponible archivo público encuesta hogar eu-silc,1,1,0.1359676626089702,-0.5311658528720482,-0.5062405413443805,0.1359676626089702
estrecho interrelación evaluación herramienta importante señalar clarificar objetivo clave esperar alcancen alumno evaluación abarco pequeño objetivo curricular valorado impacto evaluación enseñanzo aprendizaje restrictivo harlir 2007 investigación danés indicar objetivo nacional parecer aplicar él grado limitado nivel escolar normann andersen strpmbaek pedersir 2012 skolens rejsehold 2010 investigación basado estudio caso publicado 2008 constatar observar tendencio modelo uniforme escaso confianza autoridad escolar central local escuela relacionado norma detallado rendimiento alumno estricto sistema examen,4,4,-0.9242810749070032,-0.7790301533251269,0.6308519518872356,0.6308519518872356
transferencia monetario impacto sustancial reducción pobreza monetario niño depender medida tamaño transferenciar mecanismo distribución hogar barriento dejong 2006 compensación ingreso percibido trabajo infantil transferencia monetario puro gastar alimento salud educación impacto comprobado bienestar infantil dimensión específico complementar ingreso hogar transferenciar monetario tmc producir impacto capital humano niños condicionalidad establecer específicamente mejorar acceso servicio educación salud,1,1,0.7625005192653934,-0.7846627136113036,-0.8302133410603134,0.7625005192653934
ayuda escuela retener maestro efectivo docenciar opción profesional atractivo investigación producido resultado mixto diseño implementación recompensa basado desempeño crucial éxito desafío incluir desarrollar indicador desempeño justo confiable capacitar evaluador aplicar indicador justo articular criterio evalúa maestro autoridad creek proseguir iniciativo evaluación escolar unidad escolar participar proceso,4,4,-0.8253988354379003,-0.7919882559138328,0.553521732669088,0.553521732669088
programa proporcionar financiación adicional atención primario aumento contrato médico cabecerar enfermero permitir contratación enfermero médico cabecerar 2011 introducir servicio telefónico asesoramiento poner contacto paciente médico consulta introducir exención copago grupo bajo ingreso derogada informe concluir general impacto favorable eficiencia servicio sanitario,3,3,-0.8530641685772733,0.806331244887054,-0.9953292502194621,0.806331244887054
política enfocar directamente desigualdad promover similar reducción pobreza tiempo país logrado reducir pobreza absoluto enfrentar desafío fomentar inclusión social analizar necesidad emergente país convergente prestir atención privación relativo pobreza absoluto,1,1,0.9663547454118723,-0.8632824109510733,-0.9285180151437694,0.9663547454118723
pobre urbano cubierto seguro social intervención mercado laboral tasa duplico área rural programa llegar fracción pobre urbano 3-4 ciento gentilini 2015 8 proporción significativo trabajador pobre especialmente país bajo ingreso trabajar sector informal empleo salario caracterizado irregularidad imprevisibilidadir sector protección social relacionado empleo norma,1,1,0.6382526572846342,-0.5639380263938475,-0.8892479656390551,0.6382526572846342
país dinamarca país bajo noruegar depender medida personal hunger papel limitado reflejar cifra comparativamente bajo 25 mil habitante 2008 consonanciar tendencia general disminución número cama hospital número cama hospital mil habitante hungría reducir 2009 1996 política contención costo dirigido exceso capacidad sector hospitalario advenimiento tecnología médico permitir dependencia atención diurno lugar largo hospitalización obstante número cama hospitalario mantener promedio ocde mil 2009 ocde 2011 figurar 45 duración medio estancia cuidado agudo hospitalización bajo ocde 2009,3,3,-0.6654525725917979,0.44796420079756627,-0.7813696625598203,0.44796420079756627
documento revisar literatura papel situación profesor migrant forzoso educación situación emergenciar explorar problema enfrentar profesor impacto prestación servicio educativo contexto emergencia situar contexto marco institucional afectar profesor migrant continuación estudiar caso refugiado sursudanés ugando continuación presentar análisis aplicación principio ctrp educación situación emergencia,4,4,-0.6598058770323249,-0.5301213471490086,0.145504398507543,0.145504398507543
proceso preparación reforma folkesko él 2014 parte interesado reconocer deber mejorar resultado aprendizaje estudiant destinar recurso sociedad educación obligatorio evidenciar actual indicar reducción rendimiento estudiant introducción reforma impacto cambio monitoreado año impresión equipo revisión ocde sistema escolar danés capaz aplicar reforma ambición claro elevado mejorar rendimiento alumno aumento importante gasto global,4,4,-0.9832942199458091,-0.8007205580724469,0.7035672609709392,0.7035672609709392
tendencia alzo dato chino reflejar problema persistente persistente pobreza relativo problema creciente país evidente persona excluido actividad habitual sociedad chino correr riesgo morir hambrir figura 9 10 mostrar evolución grupo pobre chino brasil respectivamente,1,1,0.3805536967981493,-0.47624933903390915,-0.7822982246956368,0.3805536967981493
docente optar alinear enseñanza conocimiento habilidad evaluado pruebo estandarizado descuidar área currículo evaluada problema enseñanzo probar enfatizar habilidad tomar examen concentrar él contenido evaluado puntaj inflacer reflejar aumento comprensión concepto estudiant hamilton stecher 2002 hout elliott 2011,4,4,-0.8396486498737491,-0.7445057477164404,0.523939328837114,0.523939328837114
gráfico 734 ciento niño privado absoluto dominio 19 ciento niño privado simultáneamente 35 ciento niño belga privado ocio educación frente 11 ciento comunidad únicamente privación superpuesta ocio comunidad 15 ciento educación comunidad 13 ciento ocio educación 35 ciento general concluir relativamente niño vivir bélgico enfrentar múltiple privación superpuesta sufrir privación predomina privación ámbito comunitario,1,1,0.010928509452370005,-0.6768791672732406,-0.27788139808322454,0.010928509452370005
servicio sanitario público atender principalmente estrato renta bajo medio privado atender subconjunto reducido hogar rico absorber significativo gasto sanitario global sudáfrico depender económicamente seguro sanitario privado voluntario país mundo experiencia país ocde demostrar seguro sanitario privado voluntario raro ofrecer cobertura adecuado pobre propenso enfermedad grave soler coste administrativo elevado,3,3,-0.45670316900076213,0.3680144831536234,-0.8928038700257765,0.3680144831536234
chile alto tasa repetición comparación internacional disminuido año rendimiento estudiant evaluación internacional américo latina mantener promedio ocde análisis tendencia resultado pís mostrado mejora estadísticamente significativo competencia lector rendimiento matemático ciencia mantenido estable,4,4,-0.8777089627670592,-0.5859523771077277,0.3838049561810637,0.3838049561810637
lander evaluación asignatura seguir tramitado íntegramente profesor tendencia alejar claramente descentralización examen director centro expidir certificado finalizado enseñanza secundario superior alumno querer seguir estudiar pedir aprueben juken examen acceso enseñanza superior mayoría sistema educativo dividido responsabilidad evaluación educación secundario superior organismo central escuela,4,4,-1.1910929784691053,-1.1443503991599449,1.2123507232855508,1.2123507232855508
principal problema interpretación línea pobreza relativo tasa pobrezar basado permanecer constante disminuir hogar incluido pobre experimentar disminución ingreso persona identificado pobre país ser él dar diferencia sustancial ingreso medio país ocde gráfico 5 mostrar dispersión interregional índices pobreza líneo pobreza definido 60 ingreso nacional,1,1,1.1750523052286863,-0.8951019070312934,-1.1159762832587357,1.1750523052286863
rocho 2006 pobreza brasil persistir década resolver problema inflación problema social comenzar tratado prioridad reducción desigualdad ejemplo explicar pequeño producción artículo estudiar triángulo pobreza-crecimiento-desigualdad brasil implementación política público dirigido reducción desigualdad resolver problema ayudar indirectamente objetivo político económico aumento tasa crecimiento reducción pobreza,1,1,0.49721388606786865,-0.653033697359974,-0.7166380128601465,0.49721388606786865
ejemplo descripción competencia profesional escuela relación evaluado indicador calidad evaluación escuela reflejar objetivo aprendizaje sistema escolar pretender alcanzar implicar garantizar marco evaluación evaluación capture amplio gamar objetivo aprendizaje estudiant útil iniciar investigación desarrollo fortalecer gamar instrumento disponible evaluar ejemplo competencia amplio estudiant resolución problema razonamiento comunicación capítulo 3 probable individuo grupo aceptar cambio entender razón cambio papel desempeñar estrategia nacional general,4,4,-1.0807521350927394,-0.8447706166143184,0.8145191704124646,0.8145191704124646
estándar marco liderazgo escolar profesional aclarar resaltar importancia liderazgo escolar evaluación evaluación general valoración docente evaluación escolar particular ejemplo liderazgo distribuido escuela secundario ayudar brindar retroalimentación informal regular maestro área temático líder escolar individual necesariamente equipado considerar faltar experiencia materia ocde 2009 tiempo distribuir liderazgo escuela necesariamente disminuir carga trabajo líder escolar crear desafío líder escolar requerir apoyo continuo,4,4,-1.0085602647648388,-0.9898818691538904,0.9119894936843722,0.9119894936843722
país aumentar relevanciar servicio orientación profesional desarrollo indicador resultado alumno mercado laboral institución programa recuadro 312 indicador calidad fácil entender garantizar transparencia existir nivel institución programa,4,4,-0.7550801970123746,-0.4748970899644914,0.18473989661547552,0.18473989661547552
enfermedad aparato respiratorio causa muerte 1990 313 ciento descender 45 ciento 2005 mantener 34 45 ciento período 2005-2016 2014 probabilidad morir 30 70 año principal enfermedad transmisibl ent 32 principal causa mortalidad 2016 enfermedad sistema circulatorio 333 cáncer 256 lesión intoxicación consecuencia causa externo 150 enfermedad sistema digestivo 74 ciento enfermedad sistema respiratorio 43 ciento,3,3,-0.8346782040508895,0.5365394963200271,-0.7271794461839629,0.5365394963200271
estudio aceptación beneficio encontrar regularmente tasa aceptación ordir 40 indicar efecto disuasorio combinado significativo diverso barrera beneficio sa destinado aliviar pobreza utilizar útil observar cerca fracción persona pobre llegar beneficio ilustrar órden magnitud figurar 2 combinar dato administrativo beneficiario beneficio total basado ​​en encuesta número hogar pobre ingreso proporción resultante pseudotasa cobertura sentido expresar tamaño relativo grupo superponer parcialmente hogar pobre recibir beneficio sa,1,1,0.6642152937986513,-0.7349888901148348,-0.779558608528751,0.6642152937986513
